wavelength,absorbance
239.8326891,-0.017365518
239.9293798,-0.017365518
240.0260705,-0.017365518
240.1227613,-0.015827335
240.1227613,-0.017365518
240.219452,-0.015827335
240.219452,-0.017365518
240.3161428,-0.015827335
240.3161428,-0.017365518
240.4128335,-0.015827335
240.4128335,-0.017365518
240.5095242,-0.014289152
240.606215,-0.014289152
240.7029057,-0.014289152
240.7995965,-0.014289152
240.8962872,-0.011212787
240.9929779,-0.011212787
240.9929779,-0.01275097
241.0896687,-0.011212787
241.0896687,-0.01275097
241.1863594,-0.011212787
241.1863594,-0.01275097
241.2830502,-0.011212787
241.2830502,-0.01275097
241.3797409,-0.011212787
241.3797409,-0.01275097
241.4764316,-0.011212787
241.4764316,-0.01275097
241.5731224,-0.011212787
241.5731224,-0.01275097
241.6698131,-0.01275097
241.7665039,-0.009674604
241.8631946,-0.009674604
241.9598853,-0.009674604
242.0565761,-0.006598239
242.1532668,-0.006598239
242.2499575,-0.006598239
242.3466483,-0.006598239
242.443339,-0.006598239
242.5400298,-0.006598239
242.6367205,-0.006598239
242.7334112,-0.006598239
242.9267927,-0.003521874
243.1201742,-0.001983691
243.2168649,-0.001983691
243.3135557,-0.001983691
243.4102464,-0.001983691
243.5069372,0.001092674
243.6036279,0.001092674
243.7003186,0.001092674
243.7970094,0.001092674
243.8937001,0.002630857
243.9903909,0.002630857
244.0870816,0.002630857
244.2804631,0.005707222
244.3771538,0.005707222
244.4738446,0.005707222
244.5705353,0.005707222
244.667226,0.005707222
244.7639168,0.005707222
244.9572983,0.008783587
244.9572983,0.007245404
245.440752,0.014936318
245.6341334,0.018012683
245.7308242,0.018012683
245.9242056,0.021089048
246.0208964,0.022627231
246.1175871,0.022627231
246.3109686,0.027241779
246.6010408,0.033394509
246.7944223,0.034932692
247.0844945,0.03954724
247.8580204,0.054929066
248.1480927,0.062619979
248.2447834,0.062619979
248.4381649,0.067234527
248.5348556,0.067234527
248.6315464,0.067234527
248.7282371,0.070310892
248.7282371,0.06877271
248.8249278,0.070310892
248.8249278,0.06877271
249.2116908,0.076463623
249.3083815,0.076463623
249.4050723,0.076463623
249.501763,0.079539988
249.5984537,0.079539988
249.6951445,0.084154536
249.6951445,0.082616353
249.888526,0.088769084
249.9852167,0.091845449
250.1324503,0.098690998
250.3311258,0.103958637
250.5653611,0.107227276
250.7587426,0.113380006
250.8554334,0.113380006
250.9521241,0.117994554
250.9521241,0.116456371
251.0488148,0.121070919
251.1455056,0.125685467
251.2421963,0.128761832
251.3907285,0.134510949
251.6556291,0.140832117
251.7880795,0.148206813
251.8543046,0.155581509
252.0529801,0.160849148
252.3057945,0.170292763
252.4024852,0.173369129
252.4991759,0.177983677
252.5958667,0.181060042
252.6925574,0.18567459
252.7892481,0.19182732
252.9801325,0.199829684
253.1125828,0.208257908
253.1788079,0.216686131
253.3774834,0.224060827
253.5099338,0.230381995
253.7086093,0.237756691
253.9072848,0.245131387
254.2396092,0.251816443
254.3363,0.251816443
254.5296815,0.254892808
254.5296815,0.253354626
254.6263722,0.254892808
254.6263722,0.253354626
254.8197537,0.256430991
254.9164444,0.256430991
255.0131352,0.256430991
255.1098259,0.256430991
255.2065166,0.256430991
255.3032074,0.256430991
255.4965889,0.259507356
255.5932796,0.259507356
255.6899703,0.259507356
255.6899703,0.257969174
255.7866611,0.259507356
255.9800426,0.261045539
256.173424,0.264121904
256.4238411,0.26936253
256.7549669,0.276737226
257.1523179,0.286218978
257.218543,0.292540146
257.4834437,0.303075426
257.615894,0.31150365
257.7483444,0.317824818
258.013245,0.326253041
258.2119205,0.334681265
258.2119205,0.345216545
258.4768212,0.352591241
258.6092715,0.361019465
258.807947,0.369447689
258.8741722,0.376822384
259.1390728,0.386304136
259.2715232,0.392625304
259.4701987,0.397892944
259.6542907,0.401020158
259.6542907,0.399481976
259.7509814,0.401020158
259.7509814,0.399481976
259.8476721,0.399481976
259.9443629,0.401020158
259.9443629,0.399481976
260.3311258,0.392625304
260.4635762,0.387357664
260.6622517,0.381036496
260.794702,0.372608273
260.9933775,0.366287105
260.9933775,0.358912409
261.1258278,0.351537713
261.2582781,0.345216545
261.3907285,0.337841849
261.4914147,0.328725575
261.6847962,0.319496479
261.6847962,0.317958296
261.6847962,0.314881931
261.7814869,0.313343748
261.7814869,0.311805566
261.7814869,0.310267383
261.8781777,0.301038287
261.9748684,0.297961922
262.0715591,0.285656461
262.1854305,0.277790754
262.3616314,0.268736452
262.4583221,0.257969174
262.5550128,0.253354626
262.5550128,0.251816443
262.5550128,0.25027826
262.5550128,0.248740078
262.6517036,0.24412553
262.6517036,0.242587347
262.8450851,0.233358251
262.9801325,0.225114355
263.0463576,0.219846715
263.1125828,0.213525547
263.3285388,0.202594599
263.3285388,0.199518233
