wavelength,absorbance
239.9420741,-0.086103316
239.9420741,-0.087604108
239.9420741,-0.0891049
240.0387504,-0.084602525
240.0387504,-0.086103316
240.1354267,-0.083101733
240.1354267,-0.084602525
240.1354267,-0.086103316
240.2321029,-0.081600941
240.2321029,-0.083101733
240.3287792,-0.078599358
240.3287792,-0.08010015
240.3287792,-0.081600941
240.4254554,-0.075597774
240.4254554,-0.077098566
240.4254554,-0.078599358
240.5221317,-0.075597774
240.5221317,-0.077098566
240.6188079,-0.075597774
240.6188079,-0.077098566
240.7154842,-0.075597774
240.7154842,-0.077098566
240.8121604,-0.075597774
240.8121604,-0.077098566
240.9088367,-0.075597774
240.9088367,-0.077098566
241.0055129,-0.075597774
241.0055129,-0.077098566
241.1021892,-0.075597774
241.1021892,-0.077098566
241.1988655,-0.075597774
241.1988655,-0.077098566
241.2955417,-0.075597774
241.2955417,-0.077098566
241.392218,-0.075597774
241.392218,-0.077098566
241.4888942,-0.075597774
241.4888942,-0.077098566
241.5855705,-0.075597774
241.5855705,-0.077098566
241.6822467,-0.075597774
241.6822467,-0.077098566
241.778923,-0.074096983
241.778923,-0.075597774
241.778923,-0.077098566
241.8755992,-0.072596191
241.8755992,-0.074096983
241.9722755,-0.069594608
241.9722755,-0.071095399
241.9722755,-0.072596191
242.0689517,-0.069594608
242.0689517,-0.071095399
242.165628,-0.068093816
242.165628,-0.069594608
242.2623043,-0.065092233
242.2623043,-0.066593024
242.3589805,-0.062090649
242.3589805,-0.063591441
242.3589805,-0.065092233
242.3589805,-0.066593024
242.4556568,-0.060589857
242.4556568,-0.062090649
242.552333,-0.060589857
242.552333,-0.062090649
242.6490093,-0.060589857
242.6490093,-0.062090649
242.7456855,-0.060589857
242.7456855,-0.062090649
242.8423618,-0.060589857
242.8423618,-0.062090649
242.939038,-0.060589857
242.939038,-0.062090649
243.0357143,-0.060589857
243.0357143,-0.062090649
243.1323905,-0.060589857
243.1323905,-0.062090649
243.2290668,-0.060589857
243.2290668,-0.062090649
243.325743,-0.060589857
243.325743,-0.062090649
243.4224193,-0.060589857
243.4224193,-0.062090649
243.5190956,-0.060589857
243.5190956,-0.062090649
243.6157718,-0.060589857
243.6157718,-0.062090649
243.7124481,-0.060589857
243.7124481,-0.062090649
243.8091243,-0.060589857
243.8091243,-0.062090649
243.9058006,-0.060589857
243.9058006,-0.062090649
244.0024768,-0.060589857
244.0024768,-0.062090649
244.0991531,-0.060589857
244.0991531,-0.062090649
244.1958293,-0.062090649
244.1958293,-0.063591441
244.1958293,-0.065092233
244.2925056,-0.062090649
244.2925056,-0.063591441
244.2925056,-0.065092233
244.3891818,-0.060589857
244.3891818,-0.062090649
244.4858581,-0.057588274
244.4858581,-0.059089066
244.5825344,-0.057588274
244.5825344,-0.059089066
244.5825344,-0.060589857
244.6792106,-0.057588274
244.6792106,-0.059089066
244.7758869,-0.056087482
244.7758869,-0.057588274
244.7758869,-0.059089066
244.8725631,-0.056087482
244.8725631,-0.057588274
244.9692394,-0.056087482
244.9692394,-0.057588274
245.0659156,-0.054586691
245.0659156,-0.056087482
245.0659156,-0.057588274
245.1625919,-0.053085899
245.1625919,-0.054586691
245.2592681,-0.053085899
245.2592681,-0.054586691
245.3559444,-0.054586691
245.3559444,-0.056087482
245.3559444,-0.057588274
245.4526206,-0.056087482
245.4526206,-0.057588274
245.4526206,-0.059089066
245.5492969,-0.056087482
245.5492969,-0.057588274
245.5492969,-0.059089066
245.6459732,-0.056087482
245.6459732,-0.057588274
245.7426494,-0.056087482
245.7426494,-0.057588274
245.8393257,-0.056087482
245.8393257,-0.057588274
245.9360019,-0.053085899
245.9360019,-0.054586691
245.9360019,-0.056087482
246.0326782,-0.053085899
246.0326782,-0.054586691
246.1293544,-0.054586691
246.1293544,-0.056087482
