wavelength,absorbance
240.0023944,-0.013037729
240.0023944,-0.014541056
240.2921194,-0.013037729
240.2921194,-0.014541056
240.4852693,-0.008527748
240.4852693,-0.010031075
240.5818443,-0.008527748
240.5818443,-0.010031075
240.7749943,-0.007024421
241.1612942,-0.008527748
241.1612942,-0.010031075
241.2578692,-0.008527748
241.5475941,-0.001011114
241.5475941,-0.002514441
241.7407441,-0.004017768
241.837319,-0.004017768
242.223619,-0.002514441
242.3201939,-0.002514441
242.8996438,0.000492213
243.1893688,0.000492213
243.3825187,0.003498867
243.3825187,0.00199554
243.4790937,0.003498867
243.8653936,0.00199554
243.8653936,0.000492213
244.3482685,0.008008847
244.6379935,0.011015501
244.6379935,0.009512174
245.2174434,0.015525481
245.6037433,0.020035462
246.3763431,0.033565404
246.6660681,0.039578711
246.6660681,0.038075384
246.762643,0.038075384
247.6318179,0.056115306
247.6318179,0.05461198
247.8249678,0.060625287
247.9215428,0.060625287
247.9215428,0.05912196
248.1146928,0.063631941
248.1146928,0.062128614
248.2112677,0.063631941
248.2112677,0.062128614
248.4044177,0.068141921
248.5975677,0.069645248
248.6941426,0.071148575
248.6941426,0.069645248
248.9838676,0.077161882
249.2735925,0.078665209
249.2735925,0.077161882
249.4667425,0.086181844
249.7564674,0.092195151
249.7564674,0.090691824
249.8530424,0.092195151
250.0461924,0.096705132
250.5290673,0.110235073
250.6256423,0.1117384
250.6256423,0.110235073
250.9153672,0.117751708
251.1085172,0.126771669
251.1085172,0.125268342
251.3016671,0.132784976
251.3016671,0.131281649
251.5913921,0.141804937
251.8272425,0.152073529
251.9601329,0.159313725
252.1594684,0.165519608
252.358804,0.173794118
252.4252492,0.181034314
252.6910299,0.187240196
252.8903654,0.195514706
253.0232558,0.203789216
253.2225914,0.213098039
253.3554817,0.222406863
253.4883721,0.228612745
253.9091916,0.238017856
254.0057666,0.239521183
254.0057666,0.238017856
254.2954915,0.250044471
254.2954915,0.248541144
254.2954915,0.247037817
254.4886415,0.250044471
254.5852164,0.250044471
254.8749414,0.254554452
255.7441162,0.254554452
255.7441162,0.253051125
255.8406912,0.256057778
255.8406912,0.254554452
256.2269911,0.260567759
256.4201411,0.263574413
256.4201411,0.262071086
256.709866,0.271091047
256.709866,0.26958772
257.0099668,0.27722549
257.2093023,0.283431373
257.4086379,0.288602941
257.5415282,0.303083333
257.5415282,0.296877451
257.7408638,0.310323529
257.8737542,0.318598039
258.0730897,0.326872549
258.2724252,0.333078431
258.3388704,0.339284314
258.4717608,0.347558824
258.6046512,0.355833333
258.7375415,0.362039216
258.8704319,0.369279412
259.0276655,0.376323927
259.269103,0.384794118
259.4139655,0.388350542
259.5105404,0.388350542
259.6071154,0.388350542
259.9934153,0.388350542
260.3986711,0.379622549
260.5315615,0.372382353
260.6694402,0.364297312
260.6694402,0.362793985
260.8637874,0.353764706
260.9966777,0.345490196
261.1295681,0.33825
261.2624585,0.332044118
261.3953488,0.32170098
261.461794,0.315495098
261.5946844,0.305151961
261.7275748,0.297911765
261.7940199,0.290671569
261.9269103,0.282397059
262.0598007,0.274122549
262.192691,0.266882353
262.2591362,0.258607843
262.3920266,0.250333333
262.5249169,0.238955882
262.7242525,0.230681373
262.8571429,0.220338235
262.9900332,0.214132353
263.1229236,0.207926471
263.1229236,0.199651961
263.3222591,0.194480392
263.3222591,0.187240196
263.654485,0.178965686
263.8538206,0.168622549
263.986711,0.160348039
264.2524917,0.154142157
264.5182724,0.146901961
264.7255894,0.14030161
264.8221644,0.138798284
265.1118893,0.132784976
265.4016142,0.129778322
265.5947642,0.126771669
265.7879142,0.125268342
265.8844891,0.125268342
265.9810641,0.125268342
266.1742141,0.122261688
266.367364,0.120758361
266.753664,0.117751708
266.9468139,0.114745054
267.1399639,0.113241727
267.2365389,0.113241727
267.3331138,0.113241727
267.5262638,0.110235073
267.6228388,0.108731746
267.7194138,0.108731746
267.9125637,0.105725093
268.1057137,0.104221766
268.5885886,0.096705132
268.8783135,0.092195151
269.4577634,0.081671863
269.7474884,0.077161882
270.0372133,0.072651902
270.4235132,0.068141921
270.6166632,0.065135268
270.8098131,0.063631941
270.8098131,0.062128614
271.0995381,0.057618633
271.1961131,0.057618633
271.389263,0.056115306
271.582413,0.053108653
271.7755629,0.051605326
271.8721379,0.051605326
