wavelength,absorbance
239.9287777,-0.014389186
239.9287777,-0.015623395
240.0253368,-0.014389186
240.0253368,-0.015623395
240.1218959,-0.013154978
240.218455,-0.013154978
240.315014,-0.013154978
240.4115731,-0.013154978
240.5081322,-0.013154978
240.6046913,-0.013154978
240.7012504,-0.013154978
240.7978095,-0.011920769
240.8943686,-0.010686561
240.8943686,-0.011920769
240.9909276,-0.010686561
240.9909276,-0.011920769
241.0874867,-0.010686561
241.0874867,-0.011920769
241.1840458,-0.010686561
241.1840458,-0.011920769
241.2806049,-0.010686561
241.2806049,-0.011920769
241.377164,-0.009452353
241.4737231,-0.009452353
241.5702821,-0.009452353
241.6668412,-0.009452353
241.7634003,-0.006983936
241.8599594,-0.006983936
241.9565185,-0.006983936
241.9565185,-0.008218144
242.0530776,-0.006983936
242.1496367,-0.006983936
242.2461957,-0.005749727
242.3427548,-0.004515519
242.3427548,-0.005749727
242.4393139,-0.004515519
242.4393139,-0.005749727
242.535873,-0.004515519
242.535873,-0.005749727
242.6324321,-0.00328131
242.7289912,-0.00328131
242.8255503,-0.00328131
242.9221093,-0.000812893
243.0186684,-0.000812893
243.0186684,-0.002047102
243.1152275,-0.000812893
243.1152275,-0.002047102
243.3083457,0.000421315
243.4049048,0.000421315
243.5014638,0.002889732
243.5980229,0.002889732
243.694582,0.00412394
243.7911411,0.005358149
243.7911411,0.00412394
243.8877002,0.00412394
243.9842593,0.006592357
244.0808184,0.006592357
244.1773774,0.009060774
244.2739365,0.009060774
244.3704956,0.010294983
244.4670547,0.010294983
244.5636138,0.0127634
244.6601729,0.0127634
244.756732,0.013997608
244.853291,0.015231816
244.853291,0.013997608
244.9498501,0.015231816
244.9498501,0.013997608
245.0464092,0.016466025
245.1429683,0.016466025
245.2395274,0.018934442
245.3360865,0.018934442
245.4326455,0.021402859
245.4326455,0.02016865
245.5292046,0.021402859
245.5292046,0.02016865
245.6257637,0.022637067
245.7223228,0.025105484
245.8188819,0.025105484
245.8188819,0.023871276
245.915441,0.026339692
246.0120001,0.026339692
246.1085591,0.028808109
246.2051182,0.028808109
246.3016773,0.030042318
246.3982364,0.031276526
246.3982364,0.030042318
246.4947955,0.031276526
246.4947955,0.030042318
246.5913546,0.032510735
246.6879137,0.032510735
246.7844727,0.034979152
246.8810318,0.037447568
246.8810318,0.03621336
246.9775909,0.03621336
247.07415,0.038681777
247.1707091,0.038681777
247.3638273,0.042384402
247.4603863,0.042384402
247.5569454,0.044852819
247.6535045,0.047321236
247.6535045,0.046087028
247.7500636,0.048555445
247.8466227,0.048555445
247.9431818,0.051023861
247.9431818,0.049789653
248.0397408,0.05225807
248.1362999,0.054726487
248.232859,0.054726487
248.3294181,0.055960695
248.4259772,0.058429112
248.5225363,0.059663321
248.6190954,0.062131737
248.7156544,0.064600154
248.7156544,0.063365946
248.8122135,0.065834363
248.9087726,0.070771197
248.9087726,0.069536988
248.9087726,0.06830278
249.0053317,0.072005405
249.1018908,0.074473822
249.1984499,0.07570803
249.295009,0.078176447
249.391568,0.080644864
249.391568,0.079410656
249.4881271,0.081879073
249.5846862,0.085581698
