wavelength,absorbance
239.9767605,-0.015352941
239.9767605,-0.01725098
240.0737253,-0.015352941
240.0737253,-0.01725098
240.1706902,-0.015352941
240.1706902,-0.01725098
240.267655,-0.015352941
240.267655,-0.01725098
240.3646199,-0.015352941
240.3646199,-0.01725098
240.4615847,-0.015352941
240.4615847,-0.01725098
240.5585495,-0.015352941
240.5585495,-0.01725098
240.6555144,-0.015352941
240.6555144,-0.01725098
240.7524792,-0.015352941
240.7524792,-0.01725098
240.8494441,-0.015352941
240.8494441,-0.01725098
240.9464089,-0.015352941
240.9464089,-0.01725098
241.0433737,-0.015352941
241.0433737,-0.01725098
241.1403386,-0.015352941
241.1403386,-0.01725098
241.2373034,-0.015352941
241.2373034,-0.01725098
241.3342683,-0.015352941
241.3342683,-0.01725098
241.4312331,-0.011556863
241.4312331,-0.013454902
241.4312331,-0.015352941
241.5281979,-0.011556863
241.5281979,-0.013454902
241.5281979,-0.015352941
241.6251628,-0.011556863
241.6251628,-0.013454902
241.7221276,-0.009658824
241.7221276,-0.011556863
241.8190925,-0.007760784
241.8190925,-0.009658824
241.8190925,-0.011556863
241.9160573,-0.007760784
241.9160573,-0.009658824
241.9160573,-0.011556863
242.0130221,-0.009658824
242.0130221,-0.011556863
242.109987,-0.009658824
242.109987,-0.011556863
242.2069518,-0.005862745
242.2069518,-0.007760784
242.3039167,-0.005862745
242.3039167,-0.007760784
242.4008815,-0.003964706
242.4008815,-0.005862745
242.4978463,-0.003964706
242.4978463,-0.005862745
242.5948112,-0.000168627
242.5948112,-0.002066667
242.691776,-0.000168627
242.691776,-0.002066667
242.7887409,0.003627451
242.7887409,0.001729412
242.7887409,-0.000168627
242.8857057,0.003627451
242.8857057,0.001729412
242.8857057,-0.000168627
242.9826705,0.003627451
242.9826705,0.001729412
242.9826705,-0.000168627
243.0796354,0.00552549
243.0796354,0.003627451
243.1766002,0.00552549
243.1766002,0.003627451
243.2735651,0.00552549
243.2735651,0.003627451
243.3705299,0.00552549
243.3705299,0.003627451
243.4674947,0.00552549
243.4674947,0.003627451
243.5644596,0.00552549
243.5644596,0.003627451
243.6614244,0.00552549
