wavelength,absorbance
240.1118868,-0.071662973
240.0958056,-0.077017387
240.047562,-0.079159153
240.2405363,-0.069521207
240.2405363,-0.073804739
240.2405363,-0.07808827
240.2405363,-0.08558445
240.2405363,-0.090938864
240.3370234,-0.042749136
240.385267,-0.04810355
240.385267,-0.052387082
240.385267,-0.056670613
240.385267,-0.060954145
240.385267,-0.064702235
240.4817541,-0.067914883
240.5299977,-0.058812379
240.5299977,-0.06309591
240.5299977,-0.071662973
240.5299977,-0.075946504
240.5299977,-0.080230036
240.5299977,-0.084513567
240.5299977,-0.088797099
240.5299977,-0.092009747
240.6747284,-0.022402362
240.6747284,-0.026685894
240.6747284,-0.030969425
240.6747284,-0.035252956
240.6747284,-0.039536488
240.6747284,-0.043820019
240.6747284,-0.04810355
240.6264848,-0.053457965
240.7229719,-0.018118831
240.819459,-0.052387082
240.819459,-0.056670613
240.819459,-0.060954145
240.819459,-0.065237676
240.8677026,-0.07059209
240.8677026,-0.074875622
240.8677026,-0.078623712
241.0606769,-0.065237676
241.0606769,-0.069521207
241.0606769,-0.073804739
241.0606769,-0.07808827
241.1089204,-0.043820019
241.1089204,-0.049174433
241.1089204,-0.059883262
241.2536511,0.029000014
241.2536511,0.024716483
241.2536511,0.020432952
241.2536511,0.01614942
241.2536511,0.011865889
241.2536511,0.007582358
241.2536511,0.003298826
241.2536511,-0.000984705
241.2536511,-0.005268237
241.2536511,-0.009551768
241.2536511,-0.012764417
241.2054076,-0.020260596
241.2054076,-0.024544128
241.2054076,-0.027756776
241.2054076,-0.033111191
241.2054076,-0.037394722
241.3018947,0.050417671
241.3018947,0.04613414
241.3018947,0.041850609
241.3018947,0.03863796
241.3018947,0.033283546
241.4466254,-0.019725155
241.4466254,-0.024544128
241.4466254,-0.028292218
241.4466254,-0.033646632
241.4627066,-0.039536488
241.4466254,-0.044890902
241.4466254,-0.050245316
241.4466254,-0.054528848
241.4466254,-0.058812379
241.4466254,-0.06309591
241.4466254,-0.066844
241.4948689,-0.011693534
241.4948689,-0.015977065
241.5913561,0.037567077
241.5913561,0.033283546
241.5913561,0.029000014
241.5913561,0.024716483
241.5913561,0.020432952
241.6395996,0.015078537
241.6395996,0.010795006
