wavelength,absorbance
240.0454988,0.025499561
240.0454988,0.024936276
240.0454988,0.024372991
240.1420839,0.025499561
240.1420839,0.024936276
240.238669,0.026062846
240.238669,0.025499561
240.3352541,0.027189416
240.3352541,0.026626131
240.4318392,0.028315986
240.4318392,0.027752701
240.4318392,0.027189416
240.5284243,0.028879271
240.5284243,0.028315986
240.6250094,0.030005841
240.6250094,0.029442556
240.6250094,0.028879271
240.7215945,0.030569126
240.7215945,0.030005841
240.8181796,0.031695696
240.8181796,0.031132411
240.9147646,0.032258981
241.0113497,0.032822266
241.0113497,0.032258981
241.1079348,0.033385551
241.1079348,0.032822266
241.1079348,0.032258981
241.2045199,0.034512121
241.2045199,0.033948836
241.2045199,0.033385551
241.301105,0.035638691
241.301105,0.035075406
241.301105,0.034512121
241.3976901,0.036201976
241.3976901,0.035638691
241.3976901,0.035075406
241.4942752,0.036765261
241.4942752,0.036201976
241.5908603,0.037891831
241.5908603,0.037328546
241.6874454,0.039018401
241.6874454,0.038455116
241.6874454,0.037891831
241.7840305,0.039581686
241.7840305,0.039018401
241.7840305,0.038455116
241.8806156,0.040708256
241.8806156,0.040144971
241.9772007,0.040708256
241.9772007,0.040144971
242.0737858,0.041271542
242.0737858,0.040708256
242.1703709,0.042398112
242.1703709,0.041834827
242.266956,0.043524682
242.266956,0.042961397
242.266956,0.042398112
242.3635411,0.044087967
242.3635411,0.043524682
242.3635411,0.042961397
242.4601262,0.045214537
242.4601262,0.044651252
242.4601262,0.044087967
242.5567113,0.045777822
242.5567113,0.045214537
242.6532964,0.046904392
242.6532964,0.046341107
242.6532964,0.045777822
242.7498815,0.048594247
242.7498815,0.048030962
242.7498815,0.047467677
242.7498815,0.046904392
242.8464666,0.049720817
242.8464666,0.049157532
242.8464666,0.048594247
242.8464666,0.048030962
242.9430517,0.049720817
242.9430517,0.049157532
243.0396368,0.051410672
243.0396368,0.050847387
243.0396368,0.050284102
243.0396368,0.049720817
243.1362219,0.051973957
243.1362219,0.051410672
243.1362219,0.050847387
243.1362219,0.050284102
243.232807,0.053100527
243.232807,0.052537242
243.232807,0.051973957
243.3293921,0.054227097
243.3293921,0.053663812
243.3293921,0.053100527
243.4259772,0.054790382
243.4259772,0.054227097
243.5225623,0.055916952
243.5225623,0.055353667
243.5225623,0.054790382
243.6191474,0.057043522
243.6191474,0.056480237
243.6191474,0.055916952
243.7157325,0.057606807
243.7157325,0.057043522
243.8123176,0.058733377
243.8123176,0.058170092
243.8123176,0.057606807
243.9089027,0.059296662
243.9089027,0.058733377
244.0054878,0.060423232
244.0054878,0.059859947
244.0054878,0.059296662
244.1020729,0.062113087
244.1020729,0.061549802
244.1020729,0.060986517
244.1020729,0.060423232
244.198658,0.063239657
244.198658,0.062676372
244.198658,0.062113087
244.198658,0.061549802
244.198658,0.060986517
244.2952431,0.063802942
244.2952431,0.063239657
244.2952431,0.062676372
244.3918282,0.064929513
244.3918282,0.064366227
244.3918282,0.063802942
244.4884133,0.066056083
244.4884133,0.065492798
244.4884133,0.064929513
244.5849984,0.066619368
244.5849984,0.066056083
244.5849984,0.065492798
244.5849984,0.064929513
244.6815835,0.067745938
244.6815835,0.067182653
244.6815835,0.066619368
